game_id,date,park,inning,half,outs,play_seq,target_base,runner_id,runner_bats,pitcher_id,pitcher_throws,catcher_id,batter_id,count,score_bat,score_def,score_diff,on_1b,on_2b,on_3b,success,double_steal
SEA202106170,2021/06/17,SEA03,2,1,1,14,2,moord002,R,hillr001,L,zunim001,bauej001,12,0,0,0,moord002,,,1,0
SEA202106170,2021/06/17,SEA03,4,0,1,30,2,wendj002,L,charj001,R,murpt002,wallt003,11,2,1,1,wendj002,,,0,0
SEA202106170,2021/06/17,SEA03,5,0,2,39,2,philb002,L,montr004,R,murpt002,loweb001,00,2,1,1,philb002,,,1,0
SEA202106170,2021/06/17,SEA03,8,0,2,71,2,wendj002,L,sewap001,R,murpt002,wallt003,22,5,4,1,wendj002,,,1,0
SEA202106170,2021/06/17,SEA03,9,0,2,83,2,philb002,L,santh001,L,godoj001,loweb001,12,5,4,1,philb002,,,1,0
SEA202106190,2021/06/19,SEA03,9,1,1,84,2,fralj001,L,wislm001,R,zunim001,tramt001,21,5,5,0,fralj001,,,1,0
SEA202106200,2021/06/20,SEA03,5,1,0,32,2,bauej001,L,mccls003,L,zunim001,torrl001,12,1,0,1,bauej001,,,1,0
SEA202106220,2021/06/22,SEA03,4,1,1,27,2,seagk001,L,freek001,L,nuned001,frant002,21,0,0,0,seagk001,,,0,0
SEA202107020,2021/07/02,SEA03,3,1,0,22,2,fralj001,L,gibsk002,R,heimj001,tramt001,32,0,2,-2,fralj001,,,1,0
SEA202107020,2021/07/02,SEA03,6,0,2,47,2,dahld001,L,middk001,R,torrl001,white006,00,3,1,2,dahld001,,,1,0
SEA202107020,2021/07/02,SEA03,8,1,1,78,2,fralj001,L,patts002,R,heimj001,moord002,12,3,3,0,fralj001,,,1,0
SEA202107030,2021/07/03,SEA03,6,0,2,56,2,culbc001,R,montr004,R,murpt002,garca005,01,7,2,5,culbc001,,,1,0
SEA202107030,2021/07/03,SEA03,9,0,0,80,2,white006,R,ramiy002,R,murpt002,garca005,12,7,3,4,white006,,,1,0
SEA202107060,2021/07/06,SEA03,2,0,2,16,2,judga001,R,shefj001,L,torrl001,sancg002,22,3,0,3,judga001,,locat001,1,0
SEA202107080,2021/07/08,SEA03,7,1,2,52,2,moord002,R,wilsj004,L,sancg002,bauej001,00,3,0,3,moord002,,,1,0
SEA202107100,2021/07/10,SEA03,1,0,1,3,2,ohtas001,L,flexc001,R,murpt002,walsj001,10,0,0,0,ohtas001,,,0,0
SEA202107220,2021/07/22,SEA03,5,0,2,35,2,andre001,R,flexc001,R,murpt002,canhm001,22,0,0,0,andre001,,,1,0
SEA202107220,2021/07/22,SEA03,5,0,2,38,3,canhm001,R,flexc001,R,murpt002,olsom001,00,1,0,1,laurr001,canhm001,,1,0
SEA202107230,2021/07/23,SEA03,2,0,2,10,2,laurr001,R,kikuy001,L,ralec001,chapm001,01,0,0,0,laurr001,,,0,0
SEA202107230,2021/07/23,SEA03,7,1,2,66,2,moord002,R,diekj001,L,murps001,longs001,10,3,3,0,moord002,,,1,0
SEA202107230,2021/07/23,SEA03,7,1,2,69,2,longs001,L,diekj001,L,murps001,crawj002,00,4,3,1,longs001,,,1,0
SEA202107250,2021/07/25,SEA03,2,0,1,11,2,chapm001,R,gonzm005,L,murpt002,andre001,01,0,0,0,chapm001,,,1,0
SEA202107250,2021/07/25,SEA03,8,1,1,78,2,kelej001,L,diekj001,L,murps001,moord002,12,4,3,1,kelej001,,,0,0
SEA202107280,2021/07/28,SEA03,2,1,2,16,2,toroa001,B,odorj001,R,castj006,murpt002,02,0,1,-1,toroa001,,,1,0
SEA202107280,2021/07/28,SEA03,7,0,0,72,2,stram002,R,middk001,R,murpt002,castj006,21,8,3,5,stram002,,,1,0
SEA202107280,2021/07/28,SEA03,7,0,1,75,3,stram002,R,middk001,R,murpt002,diaza003,01,8,3,5,castj006,stram002,,1,0
SEA202108100,2021/08/10,SEA03,1,0,1,3,2,herny003,B,gilbl002,R,murpt002,garca005,12,0,0,0,herny003,,,1,0
SEA202108100,2021/08/10,SEA03,9,0,0,73,2,lowen001,L,sewap001,R,murpt002,ibana001,32,3,2,1,lowen001,,,1,0
SEA202108100,2021/08/10,SEA03,10,0,2,93,2,herny003,B,swane001,R,ralec001,garca005,00,5,3,2,herny003,,,1,0
SEA202108110,2021/08/11,SEA03,8,0,0,64,2,kinei001,R,castd002,R,ralec001,herny003,11,1,1,0,kinei001,,,0,0
SEA202108140,2021/08/14,SEA03,3,0,2,24,2,hernt002,R,kikuy001,L,murpt002,gricr001,10,2,2,0,hernt002,bichb001,,0,0
SEA202108140,2021/08/14,SEA03,7,0,0,53,2,semim001,R,middk001,R,murpt002,guerv002,10,3,2,1,semim001,,,1,0
SEA202108140,2021/08/14,SEA03,7,1,2,68,2,fralj001,L,sauct001,L,mcgur002,crawj002,00,6,3,3,fralj001,,,1,0
SEA202108150,2021/08/15,SEA03,2,1,2,22,2,moord002,R,matzs001,L,kirka001,ralec001,00,1,3,-2,moord002,,,1,0
SEA202108150,2021/08/15,SEA03,4,0,2,37,2,espis001,R,gilbl002,R,ralec001,bichb001,12,5,1,4,espis001,,,1,0
SEA202108150,2021/08/15,SEA03,5,0,1,47,3,hernt002,R,smitj002,R,ralec001,dickc002,20,5,1,4,,hernt002,,1,0
SEA202108260,2021/08/26,SEA03,7,0,2,64,2,rivee001,R,swane001,R,ralec001,lopen001,00,5,4,1,rivee001,,,1,0
SEA202108270,2021/08/27,SEA03,1,0,0,2,3,merrw001,R,gilbl002,R,murpt002,lopen001,00,0,0,0,,merrw001,,1,0
SEA202108300,2021/08/30,SEA03,8,0,1,72,2,tuckk001,L,smitj002,R,murpt002,meyej002,12,3,3,0,tuckk001,,,1,0
SEA202108310,2021/08/31,SEA03,3,1,1,23,2,crawj002,L,mccul002,R,maldm001,seagk001,11,0,0,0,crawj002,,,0,0
SEA202109010,2021/09/01,SEA03,7,1,1,56,2,kelej001,L,garcy001,R,maldm001,murpt002,11,1,0,1,kelej001,,,1,0
SEA202109100,2021/09/10,SEA03,2,1,2,19,2,moord002,R,bumgm001,L,kellc002,crawj002,12,3,2,1,moord002,,,1,0
SEA202109100,2021/09/10,SEA03,5,1,1,43,2,moord002,R,bumgm001,L,kellc002,hanim001,01,3,3,0,moord002,,,1,0
SEA202109150,2021/09/15,SEA03,5,1,0,39,2,kelej001,L,houct001,R,plawk001,murpt002,21,3,3,0,kelej001,,,1,0
SEA202109150,2021/09/15,SEA03,7,0,2,56,2,dalbb001,R,sadlc002,R,murpt002,iglej001,01,3,3,0,dalbb001,,,1,0
SEA202109150,2021/09/15,SEA03,9,1,2,89,2,bauej001,L,ottaa001,R,vazqc001,kelej001,12,3,3,0,bauej001,,,1,0
SEA202110030,2021/10/03,SEA03,1,0,1,4,2,gossp001,R,andet002,L,ralec001,suzuk001,12,1,0,1,gossp001,,,1,0
SEA202110030,2021/10/03,SEA03,1,0,2,7,2,mayfj001,R,andet002,L,ralec001,lagaj001,11,2,0,2,mayfj001,gossp001,,1,0
SEA202110030,2021/10/03,SEA03,3,1,2,37,2,toroa001,B,orteo001,R,suzuk001,torrl001,22,2,4,-2,toroa001,,,1,0
SEA202110030,2021/10/03,SEA03,6,0,1,68,2,mayfj001,R,munoa002,R,ralec001,lagaj001,02,7,2,5,mayfj001,,walsj001,1,0
SFN202104100,2021/04/10,SFO03,1,0,0,2,2,hampg001,R,webbl001,R,poseb001,mcmar001,12,0,0,0,hampg001,,,0,0
SFN202104100,2021/04/10,SFO03,4,0,2,31,2,tapir001,L,webbl001,R,poseb001,fuenj001,02,1,1,0,tapir001,,,1,0
SFN202104100,2021/04/10,SFO03,5,0,2,41,2,stort001,R,webbl001,R,poseb001,blacc001,10,3,1,2,stort001,,,1,0
SFN202104100,2021/04/10,SFO03,6,0,1,51,2,tapir001,L,barac001,L,poseb001,diaze005,00,3,1,2,tapir001,,,0,0
SFN202104110,2021/04/11,SFO03,1,1,2,9,2,beltb001,L,marqg001,R,nuned001,longe001,32,1,0,1,beltb001,,,1,0
SFN202104110,2021/04/11,SFO03,4,0,2,31,2,mcmar001,L,desca001,R,casac001,nuned001,12,0,2,-2,mcmar001,,,1,0
SFN202104140,2021/04/14,SFO03,6,1,2,48,2,beltb001,L,dools001,L,stept001,solad001,01,2,0,2,beltb001,,,0,0
SFN202104230,2021/04/23,SFO03,7,1,1,62,2,beltb001,L,bleir001,L,leons001,ruf-d001,11,4,1,3,beltb001,,florw001,1,0
SFN202104250,2021/04/25,SFO03,1,1,0,7,2,slata001,R,detwr001,L,wallc001,yastm001,10,0,0,0,slata001,,,1,0
SFN202104250,2021/04/25,SFO03,1,1,1,9,3,slata001,R,detwr001,L,wallc001,ruf-d001,10,0,0,0,,slata001,,1,0
SFN202104250,2021/04/25,SFO03,2,0,0,13,2,duvaa001,R,webbl001,R,casac001,bertj001,32,0,0,0,duvaa001,,,1,0
SFN202104250,2021/04/25,SFO03,5,1,2,50,2,voslj001,L,bleir001,L,wallc001,lastt001,01,4,0,4,voslj001,,,1,0
SFN202104270,2021/04/27,SFO03,6,1,2,58,2,slata001,R,stepr002,R,nuned001,dubom001,00,3,3,0,slata001,,,1,0
SFN202104280,2021/04/28,SFO03,6,1,1,53,3,wooda002,R,shefj002,R,diaze005,beltb001,12,4,0,4,lastt001,wooda002,,0,0
SFN202105070,2021/05/07,SFO03,1,1,0,5,2,slata001,R,snelb001,L,nolaa002,florw001,00,0,0,0,slata001,,,1,0
SFN202105080,2021/05/08,SFO03,6,0,2,46,2,tatif002,R,gausk001,R,casac001,hosme001,01,1,4,-3,tatif002,,,1,0
SFN202105080,2021/05/08,SFO03,8,0,1,74,2,tatif002,R,roget002,R,casac001,grist001,00,1,5,-4,tatif002,,,1,0
SFN202105100,2021/05/10,SFO03,8,1,2,74,2,florw001,R,sborj002,R,heimj001,slata001,22,3,1,2,florw001,,longe001,1,0
SFN202105110,2021/05/11,SFO03,2,1,2,22,2,taucm001,L,lylej001,R,heimj001,yastm001,02,2,1,1,taucm001,,,0,0
SFN202105110,2021/05/11,SFO03,3,0,2,26,2,kinei001,R,webbl001,R,casac001,gallj002,12,1,2,-1,kinei001,,,1,0
SFN202105110,2021/05/11,SFO03,4,0,1,33,2,dahld001,L,webbl001,R,casac001,culbc001,32,1,2,-1,dahld001,,,1,0
SFN202105210,2021/05/21,SFO03,4,1,2,34,2,longe001,R,bauet001,R,smitw003,dicka001,02,0,2,-2,longe001,,beltb001,1,0
SFN202105210,2021/05/21,SFO03,9,0,2,78,2,beatm001,L,garcj006,L,poseb001,taylc001,02,2,1,1,beatm001,,,0,0
SFN202105230,2021/05/23,SFO03,1,0,0,2,2,lux-g001,L,desca001,R,casac001,turnj001,12,0,0,0,lux-g001,,,0,0
SFN202106030,2021/06/03,SFO03,7,1,1,62,2,dubom001,R,mapld001,R,contw001,crawb001,01,5,2,3,dubom001,,,1,0
SFN202106030,2021/06/03,SFO03,7,1,2,66,2,duggs001,L,mapld001,R,contw001,taucm001,00,7,2,5,duggs001,,,1,0
SFN202106040,2021/06/04,SFO03,7,1,1,81,2,taucm001,L,nanct001,R,contw001,dubom001,10,8,5,3,taucm001,,solad001,0,0
SFN202106050,2021/06/05,SFO03,9,0,2,85,3,baezj001,R,roget002,R,tromc001,heywj001,11,3,4,-1,rizza001,baezj001,,1,1
SFN202106050,2021/06/05,SFO03,9,0,2,85,2,rizza001,L,roget002,R,tromc001,heywj001,11,3,4,-1,rizza001,baezj001,,1,1
SFN202106140,2021/06/14,SFO03,5,1,2,47,2,voslj001,L,peacm001,R,kellc002,wooda002,10,3,1,2,voslj001,,beltb001,1,0
SFN202106140,2021/06/14,SFO03,8,1,0,84,2,duggs001,L,crics001,R,kellc002,slata001,01,3,2,1,duggs001,,,1,0
SFN202106160,2021/06/16,SFO03,1,1,0,8,2,wadel001,L,kellm002,R,vogts001,yastm001,20,0,2,-2,wadel001,,,1,0
SFN202106180,2021/06/18,SFO03,2,1,1,16,2,duggs001,L,velav001,R,knapa001,voslj001,01,0,1,-1,duggs001,,crawb001,1,0
SFN202106180,2021/06/18,SFO03,8,1,1,76,2,crawb001,L,brogc001,R,realj001,duggs001,32,5,3,2,crawb001,,,1,0
SFN202106190,2021/06/19,SFO03,5,1,1,56,2,beltb001,L,suarr001,L,realj001,crawb001,22,6,6,0,beltb001,,,1,0
SFN202106190,2021/06/19,SFO03,6,0,1,66,2,vierm001,R,littz001,R,poseb001,hoskr001,12,7,6,1,vierm001,,,1,0
SFN202106260,2021/06/26,SFO03,5,1,0,38,2,duggs001,L,montf001,R,murps001,casac001,32,0,1,-1,duggs001,,,1,0
SFN202106270,2021/06/27,SFO03,1,0,1,4,3,andre001,R,longs002,L,poseb001,chapm001,11,0,0,0,olsom001,andre001,,1,1
SFN202106270,2021/06/27,SFO03,1,0,1,4,2,olsom001,L,longs002,L,poseb001,chapm001,11,0,0,0,olsom001,andre001,,1,1
SFN202107060,2021/07/06,SFO03,7,0,2,71,2,arenn001,R,brebj001,R,tromc001,moliy001,02,4,3,1,arenn001,,,1,0
SFN202107070,2021/07/07,SFO03,7,1,1,69,2,crawb001,L,milla002,L,kniza001,duggs001,32,3,1,2,crawb001,,,1,0
SFN202107100,2021/07/10,SFO03,3,1,1,33,2,slata001,R,lestj001,L,barrt004,florw001,00,7,0,7,slata001,,estrt001,1,0
SFN202107230,2021/07/23,SFO03,3,1,0,24,2,cuetj001,R,kuhlc001,R,stalj001,wadel001,32,1,3,-2,cuetj001,,,1,0
SFN202107230,2021/07/23,SFO03,8,0,1,73,2,polag001,L,garcj006,L,poseb001,newmk001,00,6,3,3,polag001,,,1,0
SFN202107250,2021/07/25,SFO03,6,1,1,55,2,estrt001,R,unded001,R,stalj001,casac001,01,3,1,2,estrt001,,duggs001,1,0
SFN202107280,2021/07/28,SFO03,3,0,2,22,2,polla001,R,desca001,R,poseb001,beatm001,20,4,0,4,polla001,,,1,0
SFN202107290,2021/07/29,SFO03,6,1,2,59,2,slata001,R,vesia001,L,barna001,yastm001,01,4,0,4,slata001,,,1,0
SFN202107310,2021/07/31,SFO03,6,1,2,70,2,crawb001,L,javic001,R,maldm001,solad001,01,7,6,1,crawb001,,estrt001,1,0
SFN202108010,2021/08/01,SFO03,3,1,2,32,2,ruf-d001,R,garcl007,R,maldm001,duggs001,02,3,2,1,ruf-d001,,crawb001,1,0
SFN202108140,2021/08/14,SFO03,3,1,1,27,2,bryak001,R,freek001,L,diaze005,poseb001,20,1,1,0,bryak001,,,1,0
SFN202108150,2021/08/15,SFO03,5,1,0,33,2,yastm001,L,grayj003,R,nuned001,casac001,00,0,0,0,yastm001,,,1,0
SFN202108160,2021/08/16,SFO03,6,0,2,63,3,villj001,B,alvaj003,L,poseb001,confm001,12,3,4,-1,mccaj001,villj001,,1,0
SFN202108180,2021/08/18,SFO03,10,1,1,98,2,slata001,R,diaze006,R,mazep001,longe001,02,1,1,0,slata001,,yastm001,1,0
SFN202108300,2021/08/30,SFO03,4,0,1,31,3,petej002,L,garcj006,L,poseb001,burnc002,12,2,0,2,,petej002,,0,0
SFN202109010,2021/09/01,SFO03,2,0,1,13,2,cainl001,R,gausk001,R,poseb001,andeb004,00,2,0,2,cainl001,,urial001,1,0
SFN202109010,2021/09/01,SFO03,3,0,2,24,2,yelic001,L,gausk001,R,poseb001,narvo001,00,2,0,2,yelic001,,,0,0
SFN202109010,2021/09/01,SFO03,5,0,0,38,2,cainl001,R,gausk001,R,poseb001,voged001,32,2,0,2,cainl001,,,1,0
SFN202109010,2021/09/01,SFO03,6,1,1,59,2,slata001,R,norrd002,L,narvo001,estrt001,12,2,2,0,slata001,,,1,0
SFN202109020,2021/09/02,SFO03,8,1,2,65,2,bryak001,R,willd004,R,maill001,beltb001,21,1,1,0,bryak001,,,1,0
SFN202109030,2021/09/03,SFO03,5,1,2,52,2,slata001,R,grees005,R,smitw003,poseb001,22,1,0,1,slata001,,,1,0
SFN202109040,2021/09/04,SFO03,1,0,1,4,2,bettm001,R,jackj001,R,poseb001,turnj001,00,1,0,1,bettm001,,,1,0
SFN202109040,2021/09/04,SFO03,1,0,1,7,3,bettm001,R,garcj006,L,poseb001,seagc001,01,1,0,1,turnj001,bettm001,,1,1
SFN202109040,2021/09/04,SFO03,1,0,1,7,2,turnj001,R,garcj006,L,poseb001,seagc001,01,1,0,1,turnj001,bettm001,,1,1
SFN202109040,2021/09/04,SFO03,1,0,2,10,3,polla001,R,garcj006,L,poseb001,taylc001,00,3,0,3,,polla001,,0,0
SFN202109040,2021/09/04,SFO03,3,0,1,28,2,bettm001,R,garcj006,L,poseb001,turnj001,32,3,1,2,bettm001,,,0,0
SFN202109040,2021/09/04,SFO03,7,1,2,77,2,wadel001,L,treib001,R,smitw003,yastm001,02,1,4,-3,wadel001,,,1,0
SFN202109050,2021/09/05,SFO03,5,1,2,57,2,crawb001,L,bruij001,L,smitw003,yastm001,01,6,2,4,crawb001,,,0,0
SFN202109160,2021/09/16,SFO03,2,0,1,12,2,phamt001,R,gausk001,R,casac001,nolaa002,20,0,0,0,phamt001,,fraza001,1,0
SFN202109160,2021/09/16,SFO03,5,0,2,41,2,fraza001,L,gausk001,R,casac001,phamt001,00,2,0,2,fraza001,,profj001,1,0
SFN202109160,2021/09/16,SFO03,8,0,2,87,2,machm001,R,longs002,L,casac001,fraza001,01,7,2,5,machm001,,tatif002,0,0
SFN202109170,2021/09/17,SFO03,8,1,1,70,2,beltb001,L,newcs001,L,darnt001,slata001,22,4,2,2,beltb001,,,0,0
SFN202109190,2021/09/19,SFO03,6,1,2,42,2,slata001,R,friem001,L,darnt001,bryak001,12,0,0,0,slata001,,,1,0
SFN202109280,2021/09/28,SFO03,8,1,1,102,2,crawb001,L,clipt001,R,kellc002,bryak001,21,6,4,2,crawb001,,,1,0
SFN202109290,2021/09/29,SFO03,7,1,0,58,2,lastt001,L,ramin002,R,kellc002,wadel001,01,0,0,0,lastt001,,,1,0
SFN202109300,2021/09/30,SFO03,9,0,1,92,2,walkc002,R,roget002,R,poseb001,smitp002,10,4,4,0,walkc002,,,0,0
SLN202104100,2021/04/10,STL10,1,0,1,3,2,yelic001,L,martc006,R,moliy001,garca003,32,0,0,0,yelic001,,,1,0
SLN202104110,2021/04/11,STL10,8,0,0,76,2,urial001,R,hickj002,R,moliy001,mckib001,12,7,3,4,urial001,,,1,0
SLN202104110,2021/04/11,STL10,8,0,1,80,2,cainl001,R,webbt001,L,moliy001,voged001,00,7,3,4,cainl001,,urial001,1,0
SLN202104120,2021/04/12,STL10,3,1,2,24,2,edmat001,B,fedde001,R,gomey001,goldp001,22,1,1,0,edmat001,,,1,0
SLN202104140,2021/04/14,STL10,6,0,2,50,2,sotoj001,L,hickj002,R,moliy001,zimmr001,02,5,0,5,sotoj001,,roblv001,0,0
SLN202104230,2021/04/23,STL10,4,1,2,36,2,edmat001,B,grays001,R,stept001,carld002,12,5,0,5,edmat001,,,1,0
SLN202104250,2021/04/25,STL10,8,1,0,72,2,goldp001,R,dools001,L,barnt001,arenn001,11,5,2,3,goldp001,,,1,0
SLN202104270,2021/04/27,STL10,9,0,1,79,2,harpb003,L,reyea004,R,kniza001,realj001,01,2,5,-3,harpb003,,,1,0
SLN202104280,2021/04/28,STL10,4,1,1,31,2,oneit001,R,velav001,R,knapa001,willj006,20,3,1,2,oneit001,,,1,0
SLN202104290,2021/04/29,STL10,2,0,1,11,2,quinr003,B,kim-k001,L,kniza001,maton001,21,0,0,0,quinr003,,,1,0
SLN202104290,2021/04/29,STL10,3,1,1,25,2,sosae001,R,nolaa001,R,realj001,edmat001,21,0,1,-1,sosae001,,,0,0
SLN202104290,2021/04/29,STL10,4,0,1,29,2,quinr003,B,kim-k001,L,kniza001,maton001,00,1,0,1,quinr003,,,0,0
SLN202105051,2021/05/05,STL10,4,1,1,36,2,badeh001,R,strom001,R,mccaj001,carpm002,10,2,1,1,badeh001,,oneit001,1,0
SLN202105052,2021/05/05,STL10,4,1,0,37,2,oneit001,R,yamaj001,R,nidot001,badeh001,11,0,4,-4,oneit001,,,1,0
SLN202105060,2021/05/06,STL10,2,0,1,10,2,pillk001,R,gantj002,R,kniza001,villj001,10,0,0,0,pillk001,,,1,0
SLN202105080,2021/05/08,STL10,1,1,1,11,2,dejop001,R,gonzc002,R,nuned001,moliy001,00,2,1,1,dejop001,,goldp001,1,0
SLN202105080,2021/05/08,STL10,5,1,1,57,3,dejop001,R,lawrj002,R,nuned001,oneit001,10,8,5,3,,dejop001,,1,0
SLN202105190,2021/05/19,STL10,2,1,0,16,2,badeh001,R,cahit001,R,perem005,willj006,11,1,0,1,badeh001,,,1,0
SLN202105190,2021/05/19,STL10,2,1,1,21,2,sosae001,R,unded001,R,perem005,edmat001,00,2,0,2,sosae001,,willj006,1,0
SLN202105190,2021/05/19,STL10,7,1,1,85,2,edmat001,B,howas002,L,perem005,goldp001,10,8,5,3,edmat001,,,1,0
SLN202105220,2021/05/22,STL10,5,1,2,39,2,thoml002,R,alzoa001,R,contw001,poncd001,10,1,1,0,thoml002,,,1,0
SLN202106030,2021/06/03,STL10,1,1,0,9,2,edmat001,B,gutiv001,R,barnt001,carld002,22,0,1,-1,edmat001,,,1,0
SLN202106060,2021/06/06,STL10,6,1,0,68,2,edmat001,B,bracb001,R,barnt001,carld002,20,5,7,-2,edmat001,,carpm002,1,0
SLN202106080,2021/06/08,STL10,5,0,0,43,2,ramij003,B,milla002,L,kniza001,rosae001,01,5,1,4,ramij003,,,0,0
SLN202106080,2021/06/08,STL10,5,0,1,45,2,rosae001,L,milla002,L,kniza001,bradb002,22,5,1,4,rosae001,,,1,0
SLN202106090,2021/06/09,STL10,5,1,1,46,2,goldp001,R,quanc001,R,hedga001,oneit001,00,6,2,4,goldp001,,,1,0
SLN202106150,2021/06/15,STL10,2,1,0,15,2,oneit001,R,roget003,L,leons001,moliy001,32,0,0,0,oneit001,,,0,0
SLN202106150,2021/06/15,STL10,6,1,1,46,2,rondj002,R,roget003,L,leons001,carld002,22,0,1,-1,rondj002,,,1,0
SLN202106150,2021/06/15,STL10,6,1,2,49,2,goldp001,R,roget003,L,leons001,arenn001,00,1,1,0,goldp001,rondj002,,1,0
SLN202106160,2021/06/16,STL10,2,1,2,13,2,sosae001,R,alcas001,R,alfaj002,dejop001,12,0,0,0,sosae001,,,1,0
SLN202106160,2021/06/16,STL10,6,1,2,47,2,oneit001,R,alcas001,R,alfaj002,carpm002,00,0,0,0,oneit001,,,0,0
SLN202106250,2021/06/25,STL10,2,0,2,13,2,gonze004,R,kim-k001,L,moliy001,newmk001,11,0,0,0,gonze004,,,0,0
SLN202106250,2021/06/25,STL10,3,1,1,31,3,moliy001,R,croww001,R,stalj001,edmat001,10,2,4,-2,,moliy001,,1,0
SLN202106260,2021/06/26,STL10,6,1,1,49,2,edmat001,B,brubj001,R,perem005,nootl001,10,3,1,2,edmat001,,,0,0
SLN202106260,2021/06/26,STL10,7,1,1,63,2,dejop001,R,strac001,R,perem005,carld002,00,3,1,2,dejop001,,,1,0
SLN202106270,2021/06/27,STL10,1,0,0,4,2,reynb001,B,oviej001,R,moliy001,morac001,11,1,0,1,reynb001,,hayek001,1,0
SLN202106290,2021/06/29,STL10,5,1,2,40,2,edmat001,B,smitc006,L,vogts001,arenn001,00,0,0,0,edmat001,,,1,0
SLN202106300,2021/06/30,STL10,3,1,2,30,2,oneit001,R,smitr005,R,varsd001,moliy001,22,3,1,2,oneit001,,,1,0
SLN202107200,2021/07/20,STL10,2,0,1,10,2,wisdp001,R,oviej001,R,moliy001,hoern001,01,0,0,0,wisdp001,,bryak001,1,0
SLN202107200,2021/07/20,STL10,5,1,2,45,2,oneit001,R,willt002,R,contw001,moliy001,12,4,1,3,oneit001,,,1,0
SLN202107200,2021/07/20,STL10,6,0,0,49,2,baezj001,R,cabrg001,L,moliy001,happi001,11,1,4,-3,baezj001,,,1,0
SLN202107200,2021/07/20,STL10,7,1,2,73,2,goldp001,R,teper001,R,contw001,moliy001,00,6,1,5,goldp001,,,1,0
SLN202107210,2021/07/21,STL10,1,0,2,4,2,orter001,L,waina001,R,moliy001,baezj001,02,0,0,0,orter001,,,1,0
SLN202107210,2021/07/21,STL10,3,0,2,21,H,orter001,L,waina001,R,moliy001,baezj001,02,1,0,1,contw001,,orter001,0,0
SLN202107210,2021/07/21,STL10,8,1,1,74,2,oneit001,R,teper001,R,contw001,dejop001,32,2,1,1,oneit001,,,0,0
SLN202107220,2021/07/22,STL10,2,1,1,14,2,edmat001,B,alzoa001,R,contw001,sosae001,00,1,0,1,edmat001,,,0,0
SLN202107300,2021/07/30,STL10,2,1,2,17,2,edmat001,B,jax-g001,R,garvm001,dejop001,12,0,1,-1,edmat001,,,1,0
SLN202107300,2021/07/30,STL10,4,1,0,34,2,oneit001,R,jax-g001,R,garvm001,moliy001,10,0,1,-1,oneit001,,,1,0
SLN202108010,2021/08/01,STL10,1,1,1,7,2,carld002,B,pinem001,R,garvm001,arenn001,22,0,0,0,carld002,,,1,0
SLN202108010,2021/08/01,STL10,3,1,2,25,2,goldp001,R,pinem001,R,garvm001,oneit001,11,2,2,0,goldp001,,,1,0
SLN202108010,2021/08/01,STL10,5,1,2,47,2,moliy001,R,gantj002,R,garvm001,badeh001,02,3,2,1,moliy001,,oneit001,1,0
SLN202108040,2021/08/04,STL10,4,0,2,31,2,swand001,R,happj001,L,moliy001,hereg002,10,0,3,-3,swand001,,,1,0
SLN202108040,2021/08/04,STL10,7,1,1,71,3,carpm002,L,martc007,R,vogts001,goldp001,00,3,4,-1,edmat001,carpm002,,1,1
SLN202108040,2021/08/04,STL10,7,1,1,71,2,edmat001,B,martc007,R,vogts001,goldp001,00,3,4,-1,edmat001,carpm002,,1,1
SLN202108080,2021/08/08,STL10,5,0,1,39,3,merrw001,R,lestj001,L,kniza001,peres002,00,2,1,1,,merrw001,,1,0
SLN202108080,2021/08/08,STL10,6,0,1,53,3,taylm002,R,millj006,R,kniza001,albeh001,00,4,1,3,,taylm002,,1,0
SLN202108080,2021/08/08,STL10,9,0,1,97,2,lopen001,L,reyea004,R,kniza001,benia002,22,6,5,1,lopen001,,merrw001,1,0
SLN202108170,2021/08/17,STL10,1,1,2,10,2,arenn001,R,burnc002,R,narvo001,oneit001,22,0,0,0,arenn001,,,1,0
SLN202108180,2021/08/18,STL10,8,0,1,71,2,wongk001,L,gallg001,R,moliy001,adamw002,00,2,3,-1,wongk001,,,1,0
SLN202108210,2021/08/21,STL10,6,1,1,48,2,oneit001,R,mearn001,R,stalj001,moliy001,10,1,2,-1,oneit001,,,1,0
SLN202108240,2021/08/24,STL10,1,1,1,6,2,edmat001,B,mizec001,R,greig001,carld002,00,0,0,0,edmat001,,,1,0
SLN202108240,2021/08/24,STL10,2,1,2,20,2,dejop001,R,mizec001,R,greig001,badeh001,22,0,2,-2,dejop001,,,0,0
SLN202108250,2021/08/25,STL10,2,0,1,11,2,castw003,B,lestj001,L,kniza001,garnd001,00,0,1,-1,castw003,,,0,0
SLN202108250,2021/08/25,STL10,10,1,1,105,3,edmat001,B,fulmm001,R,greig001,arenn001,01,2,2,0,goldp001,edmat001,,1,1
SLN202108250,2021/08/25,STL10,10,1,1,105,2,goldp001,R,fulmm001,R,greig001,arenn001,01,2,2,0,goldp001,edmat001,,1,1
SLN202109070,2021/09/07,STL10,8,1,0,83,2,oneit001,R,treib001,R,smitw003,arenn001,21,2,5,-3,oneit001,,,1,0
SLN202109080,2021/09/08,STL10,1,1,0,8,3,edmat001,B,whitm004,R,smitw003,oneit001,10,0,1,-1,goldp001,edmat001,,1,1
SLN202109080,2021/09/08,STL10,1,1,0,8,2,goldp001,R,whitm004,R,smitw003,oneit001,10,0,1,-1,goldp001,edmat001,,1,1
